RevisionColumn,GenderID,Age10_LFS,periods,Units,ValueColumn
"r_2","1","0","2006Q4","perc","57.4"
"r_2","1","0","2007Q1","perc","56.8"
"r_2","1","0","2007Q2","perc","58.1"
"r_2","1","0","2007Q3","perc","59"
"r_2","1","0","2007Q4","perc","58.8"
"r_2","1","0","2008Q1","perc","58.9"
"r_2","1","0","2008Q2","perc","59.9"
"r_2","1","0","2008Q3","perc","60.6"
"r_2","1","0","2008Q4","perc","59.7"
"r_2","1","0","2009Q1","perc","58.9"
"r_2","1","0","2009Q2","perc","59.3"
"r_2","1","0","2009Q3","perc","59.3"
"r_2","1","0","2009Q4","perc","58.5"
"r_2","1","0","2010Q1","perc","58.8"
"r_2","1","0","2010Q2","perc","59.8"
"r_2","1","0","2010Q3","perc","60.1"
"r_2","1","0","2010Q4","perc","59.1"
"r_2","1","0","2011Q1","perc","57.8"
"r_2","1","0","2011Q2","perc","57.9"
"r_2","1","0","2011Q3","perc","59"
"r_2","1","0","2011Q4","perc","58.2"
"r_2","1","0","2012Q1","perc","57.3"
"r_2","1","0","2012Q2","perc","58.3"
"r_2","1","0","2012Q3","perc","59.9"
"r_2","1","0","2012Q4","perc","59.4"
"r_2","1","0","2013Q1","perc","58.5"
"r_2","1","0","2013Q2","perc","59.4"
"r_2","1","0","2013Q3","perc","60.6"
"r_2","1","0","2013Q4","perc","60.1"
"r_2","1","0","2014Q1","perc","59.4"
"r_2","1","0","2014Q2","perc","60.1"
"r_2","1","0","2014Q3","perc","61.3"
"r_2","1","0","2014Q4","perc","59.5"
"r_2","1","0","2015Q1","perc","59.3"
"r_2","1","0","2015Q2","perc","60.2"
"r_2","1","0","2015Q3","perc","60.8"
"r_2","1","0","2015Q4","perc","59.7"
"r_2","1","15 - 64","2003Q1","perc","63.8"
"r_2","1","15 - 64","2003Q2","perc","66.3"
"r_2","1","15 - 64","2003Q3","perc","66.7"
"r_2","1","15 - 64","2003Q4","perc","64.8"
"r_2","1","15 - 64","2004Q1","perc","64.5"
"r_2","1","15 - 64","2004Q2","perc","67.2"
"r_2","1","15 - 64","2004Q3","perc","67.5"
"r_2","1","15 - 64","2004Q4","perc","66.4"
"r_2","1","15 - 64","2005Q1","perc","64.6"
"r_2","1","15 - 64","2005Q2","perc","67.2"
"r_2","1","15 - 64","2005Q3","perc","68.7"
"r_2","1","15 - 64","2005Q4","perc","67.4"
"r_2","1","15 - 64","2006Q1","perc","65.9"
"r_2","1","15 - 64","2006Q2","perc","69.4"
"r_2","1","15 - 64","2006Q3","perc","70"
"r_2","1","15 - 64","2006Q4","perc","69.8"
"r_2","1","15 - 64","2007Q1","perc","69.4"
"r_2","1","15 - 64","2007Q2","perc","70.3"
"r_2","1","15 - 64","2007Q3","perc","71.2"
"r_2","1","15 - 64","2007Q4","perc","71.5"
"r_2","1","15 - 64","2008Q1","perc","71.5"
"r_2","1","15 - 64","2008Q2","perc","72.5"
"r_2","1","15 - 64","2008Q3","perc","73.3"
"r_2","1","15 - 64","2008Q4","perc","72.8"
"r_2","1","15 - 64","2009Q1","perc","71.8"
"r_2","1","15 - 64","2009Q2","perc","72.3"
"r_2","1","15 - 64","2009Q3","perc","72.4"
"r_2","1","15 - 64","2009Q4","perc","71.4"
"r_2","1","15 - 64","2010Q1","perc","70.3"
"r_2","1","15 - 64","2010Q2","perc","71.7"
"r_2","1","15 - 64","2010Q3","perc","71.9"
"r_2","1","15 - 64","2010Q4","perc","70.7"
"r_2","1","15 - 64","2011Q1","perc","69.4"
"r_2","1","15 - 64","2011Q2","perc","69.6"
"r_2","1","15 - 64","2011Q3","perc","70.8"
"r_2","1","15 - 64","2011Q4","perc","69.9"
"r_2","1","15 - 64","2012Q1","perc","69.1"
"r_2","1","15 - 64","2012Q2","perc","70.5"
"r_2","1","15 - 64","2012Q3","perc","72.5"
"r_2","1","15 - 64","2012Q4","perc","71.8"
"r_2","1","15 - 64","2013Q1","perc","70.9"
"r_2","1","15 - 64","2013Q2","perc","71.9"
"r_2","1","15 - 64","2013Q3","perc","73.3"
"r_2","1","15 - 64","2013Q4","perc","72.8"
"r_2","1","15 - 64","2014Q1","perc","72"
"r_2","1","15 - 64","2014Q2","perc","72.9"
"r_2","1","15 - 64","2014Q3","perc","74.5"
"r_2","1","15 - 64","2014Q4","perc","72.3"
"r_2","1","15 - 64","2015Q1","perc","72.1"
"r_2","1","15 - 64","2015Q2","perc","73.5"
"r_2","1","15 - 64","2015Q3","perc","74.2"
"r_2","1","15 - 64","2015Q4","perc","72.9"
"r_2","1","20 - 64","2003Q1","perc","70.5"
"r_2","1","20 - 64","2003Q2","perc","73.1"
"r_2","1","20 - 64","2003Q3","perc","73.6"
"r_2","1","20 - 64","2003Q4","perc","71.7"
"r_2","1","20 - 64","2004Q1","perc","71.3"
"r_2","1","20 - 64","2004Q2","perc","74.4"
"r_2","1","20 - 64","2004Q3","perc","74.7"
"r_2","1","20 - 64","2004Q4","perc","73.4"
"r_2","1","20 - 64","2005Q1","perc","71.5"
"r_2","1","20 - 64","2005Q2","perc","74.6"
"r_2","1","20 - 64","2005Q3","perc","76.1"
"r_2","1","20 - 64","2005Q4","perc","74.8"
"r_2","1","20 - 64","2006Q1","perc","73.1"
"r_2","1","20 - 64","2006Q2","perc","77"
"r_2","1","20 - 64","2006Q3","perc","77.6"
"r_2","1","20 - 64","2006Q4","perc","77.6"
"r_2","1","20 - 64","2007Q1","perc","77.2"
"r_2","1","20 - 64","2007Q2","perc","78.2"
"r_2","1","20 - 64","2007Q3","perc","78.8"
"r_2","1","20 - 64","2007Q4","perc","79.1"
"r_2","1","20 - 64","2008Q1","perc","79.2"
"r_2","1","20 - 64","2008Q2","perc","80.3"
"r_2","1","20 - 64","2008Q3","perc","81"
"r_2","1","20 - 64","2008Q4","perc","80.8"
"r_2","1","20 - 64","2009Q1","perc","78.9"
"r_2","1","20 - 64","2009Q2","perc","79.5"
"r_2","1","20 - 64","2009Q3","perc","79.7"
"r_2","1","20 - 64","2009Q4","perc","78.3"
"r_2","1","20 - 64","2010Q1","perc","75.9"
"r_2","1","20 - 64","2010Q2","perc","77.4"
"r_2","1","20 - 64","2010Q3","perc","77.5"
"r_2","1","20 - 64","2010Q4","perc","76.3"
"r_2","1","20 - 64","2011Q1","perc","74.6"
"r_2","1","20 - 64","2011Q2","perc","74.8"
"r_2","1","20 - 64","2011Q3","perc","76"
"r_2","1","20 - 64","2011Q4","perc","75"
"r_2","1","20 - 64","2012Q1","perc","74.1"
"r_2","1","20 - 64","2012Q2","perc","75.5"
"r_2","1","20 - 64","2012Q3","perc","77.2"
"r_2","1","20 - 64","2012Q4","perc","76.5"
"r_2","1","20 - 64","2013Q1","perc","75.6"
"r_2","1","20 - 64","2013Q2","perc","76.7"
"r_2","1","20 - 64","2013Q3","perc","77.9"
"r_2","1","20 - 64","2013Q4","perc","77.4"
"r_2","1","20 - 64","2014Q1","perc","76.7"
"r_2","1","20 - 64","2014Q2","perc","77.6"
"r_2","1","20 - 64","2014Q3","perc","79.3"
"r_2","1","20 - 64","2014Q4","perc","77"
"r_2","1","20 - 64","2015Q1","perc","76.8"
"r_2","1","20 - 64","2015Q2","perc","78.3"
"r_2","1","20 - 64","2015Q3","perc","79"
"r_2","1","20 - 64","2015Q4","perc","77.8"
"r_2","1","15 - 29","2003Q1","perc","47.9"
"r_2","1","15 - 29","2003Q2","perc","48.9"
"r_2","1","15 - 29","2003Q3","perc","48.8"
"r_2","1","15 - 29","2003Q4","perc","46.4"
"r_2","1","15 - 29","2004Q1","perc","46.5"
"r_2","1","15 - 29","2004Q2","perc","49"
"r_2","1","15 - 29","2004Q3","perc","47.7"
"r_2","1","15 - 29","2004Q4","perc","47.4"
"r_2","1","15 - 29","2005Q1","perc","46.1"
"r_2","1","15 - 29","2005Q2","perc","47.7"
"r_2","1","15 - 29","2005Q3","perc","48.5"
"r_2","1","15 - 29","2005Q4","perc","47.7"
"r_2","1","15 - 29","2006Q1","perc","46.4"
"r_2","1","15 - 29","2006Q2","perc","48.2"
"r_2","1","15 - 29","2006Q3","perc","48.6"
"r_2","1","15 - 29","2006Q4","perc","47.7"
"r_2","1","15 - 29","2007Q1","perc","47.2"
"r_2","1","15 - 29","2007Q2","perc","47.7"
"r_2","1","15 - 29","2007Q3","perc","48.7"
"r_2","1","15 - 29","2007Q4","perc","49.2"
"r_2","1","15 - 29","2008Q1","perc","50.3"
"r_2","1","15 - 29","2008Q2","perc","51.3"
"r_2","1","15 - 29","2008Q3","perc","51.5"
"r_2","1","15 - 29","2008Q4","perc","49.7"
"r_2","1","15 - 29","2009Q1","perc","50"
"r_2","1","15 - 29","2009Q2","perc","50.3"
"r_2","1","15 - 29","2009Q3","perc","50.5"
"r_2","1","15 - 29","2009Q4","perc","48.8"
"r_2","1","15 - 29","2010Q1","perc","51.5"
"r_2","1","15 - 29","2010Q2","perc","53.5"
"r_2","1","15 - 29","2010Q3","perc","54.1"
"r_2","1","15 - 29","2010Q4","perc","51.5"
"r_2","1","15 - 29","2011Q1","perc","49.7"
"r_2","1","15 - 29","2011Q2","perc","49.5"
"r_2","1","15 - 29","2011Q3","perc","53.1"
"r_2","1","15 - 29","2011Q4","perc","51.4"
"r_2","1","15 - 29","2012Q1","perc","50.9"
"r_2","1","15 - 29","2012Q2","perc","51.9"
"r_2","1","15 - 29","2012Q3","perc","55.4"
"r_2","1","15 - 29","2012Q4","perc","53.8"
"r_2","1","15 - 29","2013Q1","perc","51.5"
"r_2","1","15 - 29","2013Q2","perc","50.8"
"r_2","1","15 - 29","2013Q3","perc","53.8"
"r_2","1","15 - 29","2013Q4","perc","53.1"
"r_2","1","15 - 29","2014Q1","perc","49.9"
"r_2","1","15 - 29","2014Q2","perc","51.7"
"r_2","1","15 - 29","2014Q3","perc","54.1"
"r_2","1","15 - 29","2014Q4","perc","49.9"
"r_2","1","15 - 29","2015Q1","perc","50"
"r_2","1","15 - 29","2015Q2","perc","52.6"
"r_2","1","15 - 29","2015Q3","perc","53.1"
"r_2","1","15 - 29","2015Q4","perc","48.2"
"r_2","1","15 - 24","2003Q1","perc","32"
"r_2","1","15 - 24","2003Q2","perc","32.7"
"r_2","1","15 - 24","2003Q3","perc","31.7"
"r_2","1","15 - 24","2003Q4","perc","29.5"
"r_2","1","15 - 24","2004Q1","perc","31.2"
"r_2","1","15 - 24","2004Q2","perc","33.3"
"r_2","1","15 - 24","2004Q3","perc","31.5"
"r_2","1","15 - 24","2004Q4","perc","31.3"
"r_2","1","15 - 24","2005Q1","perc","29.7"
"r_2","1","15 - 24","2005Q2","perc","31.4"
"r_2","1","15 - 24","2005Q3","perc","31.9"
"r_2","1","15 - 24","2005Q4","perc","31.5"
"r_2","1","15 - 24","2006Q1","perc","29.8"
"r_2","1","15 - 24","2006Q2","perc","32"
"r_2","1","15 - 24","2006Q3","perc","32.6"
"r_2","1","15 - 24","2006Q4","perc","30.8"
"r_2","1","15 - 24","2007Q1","perc","30.4"
"r_2","1","15 - 24","2007Q2","perc","31.1"
"r_2","1","15 - 24","2007Q3","perc","32.4"
"r_2","1","15 - 24","2007Q4","perc","33"
"r_2","1","15 - 24","2008Q1","perc","32.7"
"r_2","1","15 - 24","2008Q2","perc","35"
"r_2","1","15 - 24","2008Q3","perc","34.9"
"r_2","1","15 - 24","2008Q4","perc","33.3"
"r_2","1","15 - 24","2009Q1","perc","34.2"
"r_2","1","15 - 24","2009Q2","perc","33.8"
"r_2","1","15 - 24","2009Q3","perc","34.5"
"r_2","1","15 - 24","2009Q4","perc","33.6"
"r_2","1","15 - 24","2010Q1","perc","34.5"
"r_2","1","15 - 24","2010Q2","perc","36"
"r_2","1","15 - 24","2010Q3","perc","37.2"
"r_2","1","15 - 24","2010Q4","perc","34.2"
"r_2","1","15 - 24","2011Q1","perc","31.2"
"r_2","1","15 - 24","2011Q2","perc","32.8"
"r_2","1","15 - 24","2011Q3","perc","36.7"
"r_2","1","15 - 24","2011Q4","perc","34.8"
"r_2","1","15 - 24","2012Q1","perc","32.5"
"r_2","1","15 - 24","2012Q2","perc","33.8"
"r_2","1","15 - 24","2012Q3","perc","38.5"
"r_2","1","15 - 24","2012Q4","perc","36.5"
"r_2","1","15 - 24","2013Q1","perc","34.2"
"r_2","1","15 - 24","2013Q2","perc","33.6"
"r_2","1","15 - 24","2013Q3","perc","35.8"
"r_2","1","15 - 24","2013Q4","perc","33.8"
"r_2","1","15 - 24","2014Q1","perc","29.4"
"r_2","1","15 - 24","2014Q2","perc","32.1"
"r_2","1","15 - 24","2014Q3","perc","35.4"
"r_2","1","15 - 24","2014Q4","perc","29.3"
"r_2","1","15 - 24","2015Q1","perc","30.2"
"r_2","1","15 - 24","2015Q2","perc","32.2"
"r_2","1","15 - 24","2015Q3","perc","32.8"
"r_2","1","15 - 24","2015Q4","perc","26.8"
"r_2","1","25 - 34","2003Q1","perc","80.9"
"r_2","1","25 - 34","2003Q2","perc","82.2"
"r_2","1","25 - 34","2003Q3","perc","83.4"
"r_2","1","25 - 34","2003Q4","perc","81.8"
"r_2","1","25 - 34","2004Q1","perc","80.2"
"r_2","1","25 - 34","2004Q2","perc","84.2"
"r_2","1","25 - 34","2004Q3","perc","85.2"
"r_2","1","25 - 34","2004Q4","perc","83.3"
"r_2","1","25 - 34","2005Q1","perc","81"
"r_2","1","25 - 34","2005Q2","perc","84.5"
"r_2","1","25 - 34","2005Q3","perc","86.5"
"r_2","1","25 - 34","2005Q4","perc","83.9"
"r_2","1","25 - 34","2006Q1","perc","81.3"
"r_2","1","25 - 34","2006Q2","perc","86.7"
"r_2","1","25 - 34","2006Q3","perc","87.9"
"r_2","1","25 - 34","2006Q4","perc","87.3"
"r_2","1","25 - 34","2007Q1","perc","86.9"
"r_2","1","25 - 34","2007Q2","perc","87.1"
"r_2","1","25 - 34","2007Q3","perc","88.3"
"r_2","1","25 - 34","2007Q4","perc","88.6"
"r_2","1","25 - 34","2008Q1","perc","88.8"
"r_2","1","25 - 34","2008Q2","perc","88.7"
"r_2","1","25 - 34","2008Q3","perc","90.2"
"r_2","1","25 - 34","2008Q4","perc","89.8"
"r_2","1","25 - 34","2009Q1","perc","87.1"
"r_2","1","25 - 34","2009Q2","perc","89"
"r_2","1","25 - 34","2009Q3","perc","89.2"
"r_2","1","25 - 34","2009Q4","perc","87.2"
"r_2","1","25 - 34","2010Q1","perc","84.9"
"r_2","1","25 - 34","2010Q2","perc","87.3"
"r_2","1","25 - 34","2010Q3","perc","86.9"
"r_2","1","25 - 34","2010Q4","perc","86.3"
"r_2","1","25 - 34","2011Q1","perc","84.8"
"r_2","1","25 - 34","2011Q2","perc","82.7"
"r_2","1","25 - 34","2011Q3","perc","84.5"
"r_2","1","25 - 34","2011Q4","perc","84.2"
"r_2","1","25 - 34","2012Q1","perc","84.6"
"r_2","1","25 - 34","2012Q2","perc","84.2"
"r_2","1","25 - 34","2012Q3","perc","85.4"
"r_2","1","25 - 34","2012Q4","perc","85.5"
"r_2","1","25 - 34","2013Q1","perc","83.8"
"r_2","1","25 - 34","2013Q2","perc","83.6"
"r_2","1","25 - 34","2013Q3","perc","85.8"
"r_2","1","25 - 34","2013Q4","perc","85.8"
"r_2","1","25 - 34","2014Q1","perc","84.6"
"r_2","1","25 - 34","2014Q2","perc","84.8"
"r_2","1","25 - 34","2014Q3","perc","85.1"
"r_2","1","25 - 34","2014Q4","perc","83.7"
"r_2","1","25 - 34","2015Q1","perc","82.9"
"r_2","1","25 - 34","2015Q2","perc","85.7"
"r_2","1","25 - 34","2015Q3","perc","85.6"
"r_2","1","25 - 34","2015Q4","perc","83.5"
"r_2","1","35 - 44","2003Q1","perc","83.1"
"r_2","1","35 - 44","2003Q2","perc","86.2"
"r_2","1","35 - 44","2003Q3","perc","86.9"
"r_2","1","35 - 44","2003Q4","perc","85"
"r_2","1","35 - 44","2004Q1","perc","85.5"
"r_2","1","35 - 44","2004Q2","perc","87.1"
"r_2","1","35 - 44","2004Q3","perc","87.6"
"r_2","1","35 - 44","2004Q4","perc","86.7"
"r_2","1","35 - 44","2005Q1","perc","83.1"
"r_2","1","35 - 44","2005Q2","perc","84.8"
"r_2","1","35 - 44","2005Q3","perc","87.3"
"r_2","1","35 - 44","2005Q4","perc","86.3"
"r_2","1","35 - 44","2006Q1","perc","84.4"
"r_2","1","35 - 44","2006Q2","perc","88.1"
"r_2","1","35 - 44","2006Q3","perc","89"
"r_2","1","35 - 44","2006Q4","perc","88.9"
"r_2","1","35 - 44","2007Q1","perc","88.2"
"r_2","1","35 - 44","2007Q2","perc","89.5"
"r_2","1","35 - 44","2007Q3","perc","90.8"
"r_2","1","35 - 44","2007Q4","perc","91.1"
"r_2","1","35 - 44","2008Q1","perc","89.3"
"r_2","1","35 - 44","2008Q2","perc","91"
"r_2","1","35 - 44","2008Q3","perc","91.2"
"r_2","1","35 - 44","2008Q4","perc","91.2"
"r_2","1","35 - 44","2009Q1","perc","90.7"
"r_2","1","35 - 44","2009Q2","perc","90.6"
"r_2","1","35 - 44","2009Q3","perc","90.3"
"r_2","1","35 - 44","2009Q4","perc","89.6"
"r_2","1","35 - 44","2010Q1","perc","88.2"
"r_2","1","35 - 44","2010Q2","perc","89.1"
"r_2","1","35 - 44","2010Q3","perc","89.1"
"r_2","1","35 - 44","2010Q4","perc","88"
"r_2","1","35 - 44","2011Q1","perc","86.9"
"r_2","1","35 - 44","2011Q2","perc","86.7"
"r_2","1","35 - 44","2011Q3","perc","87.2"
"r_2","1","35 - 44","2011Q4","perc","86.9"
"r_2","1","35 - 44","2012Q1","perc","85.3"
"r_2","1","35 - 44","2012Q2","perc","86.6"
"r_2","1","35 - 44","2012Q3","perc","88.2"
"r_2","1","35 - 44","2012Q4","perc","87.9"
"r_2","1","35 - 44","2013Q1","perc","86.9"
"r_2","1","35 - 44","2013Q2","perc","88.6"
"r_2","1","35 - 44","2013Q3","perc","90.3"
"r_2","1","35 - 44","2013Q4","perc","89.2"
"r_2","1","35 - 44","2014Q1","perc","88.9"
"r_2","1","35 - 44","2014Q2","perc","89.7"
"r_2","1","35 - 44","2014Q3","perc","91.1"
"r_2","1","35 - 44","2014Q4","perc","89.7"
"r_2","1","35 - 44","2015Q1","perc","88.8"
"r_2","1","35 - 44","2015Q2","perc","89.6"
"r_2","1","35 - 44","2015Q3","perc","90.4"
"r_2","1","35 - 44","2015Q4","perc","89.5"
"r_2","1","45 - 54","2003Q1","perc","75.5"
"r_2","1","45 - 54","2003Q2","perc","79"
"r_2","1","45 - 54","2003Q3","perc","80.3"
"r_2","1","45 - 54","2003Q4","perc","77.5"
"r_2","1","45 - 54","2004Q1","perc","76.1"
"r_2","1","45 - 54","2004Q2","perc","79.7"
"r_2","1","45 - 54","2004Q3","perc","80.5"
"r_2","1","45 - 54","2004Q4","perc","79.1"
"r_2","1","45 - 54","2005Q1","perc","77.8"
"r_2","1","45 - 54","2005Q2","perc","81.9"
"r_2","1","45 - 54","2005Q3","perc","82.1"
"r_2","1","45 - 54","2005Q4","perc","80.5"
"r_2","1","45 - 54","2006Q1","perc","79.8"
"r_2","1","45 - 54","2006Q2","perc","82.5"
"r_2","1","45 - 54","2006Q3","perc","82"
"r_2","1","45 - 54","2006Q4","perc","83.8"
"r_2","1","45 - 54","2007Q1","perc","83.8"
"r_2","1","45 - 54","2007Q2","perc","84.5"
"r_2","1","45 - 54","2007Q3","perc","84.8"
"r_2","1","45 - 54","2007Q4","perc","85.8"
"r_2","1","45 - 54","2008Q1","perc","85.7"
"r_2","1","45 - 54","2008Q2","perc","86.5"
"r_2","1","45 - 54","2008Q3","perc","86.9"
"r_2","1","45 - 54","2008Q4","perc","86.3"
"r_2","1","45 - 54","2009Q1","perc","85.1"
"r_2","1","45 - 54","2009Q2","perc","85.8"
"r_2","1","45 - 54","2009Q3","perc","85.8"
"r_2","1","45 - 54","2009Q4","perc","84.3"
"r_2","1","45 - 54","2010Q1","perc","81.8"
"r_2","1","45 - 54","2010Q2","perc","82.8"
"r_2","1","45 - 54","2010Q3","perc","84.5"
"r_2","1","45 - 54","2010Q4","perc","83.6"
"r_2","1","45 - 54","2011Q1","perc","81.4"
"r_2","1","45 - 54","2011Q2","perc","81.8"
"r_2","1","45 - 54","2011Q3","perc","83.6"
"r_2","1","45 - 54","2011Q4","perc","82.5"
"r_2","1","45 - 54","2012Q1","perc","80.7"
"r_2","1","45 - 54","2012Q2","perc","82.1"
"r_2","1","45 - 54","2012Q3","perc","83.6"
"r_2","1","45 - 54","2012Q4","perc","82.8"
"r_2","1","45 - 54","2013Q1","perc","82.6"
"r_2","1","45 - 54","2013Q2","perc","84"
"r_2","1","45 - 54","2013Q3","perc","83.5"
"r_2","1","45 - 54","2013Q4","perc","83.2"
"r_2","1","45 - 54","2014Q1","perc","83.9"
"r_2","1","45 - 54","2014Q2","perc","84.1"
"r_2","1","45 - 54","2014Q3","perc","85.1"
"r_2","1","45 - 54","2014Q4","perc","82.8"
"r_2","1","45 - 54","2015Q1","perc","84"
"r_2","1","45 - 54","2015Q2","perc","84.7"
"r_2","1","45 - 54","2015Q3","perc","84.9"
"r_2","1","45 - 54","2015Q4","perc","85.4"
"r_2","1","55 - 64","2003Q1","perc","42.7"
"r_2","1","55 - 64","2003Q2","perc","46.7"
"r_2","1","55 - 64","2003Q3","perc","47.1"
"r_2","1","55 - 64","2003Q4","perc","45.8"
"r_2","1","55 - 64","2004Q1","perc","44.8"
"r_2","1","55 - 64","2004Q2","perc","47.6"
"r_2","1","55 - 64","2004Q3","perc","49.3"
"r_2","1","55 - 64","2004Q4","perc","47.1"
"r_2","1","55 - 64","2005Q1","perc","46.7"
"r_2","1","55 - 64","2005Q2","perc","49.2"
"r_2","1","55 - 64","2005Q3","perc","51.9"
"r_2","1","55 - 64","2005Q4","perc","51.7"
"r_2","1","55 - 64","2006Q1","perc","50.3"
"r_2","1","55 - 64","2006Q2","perc","54.1"
"r_2","1","55 - 64","2006Q3","perc","55.2"
"r_2","1","55 - 64","2006Q4","perc","54.6"
"r_2","1","55 - 64","2007Q1","perc","54.1"
"r_2","1","55 - 64","2007Q2","perc","55.7"
"r_2","1","55 - 64","2007Q3","perc","56.1"
"r_2","1","55 - 64","2007Q4","perc","55.4"
"r_2","1","55 - 64","2008Q1","perc","57.4"
"r_2","1","55 - 64","2008Q2","perc","57.9"
"r_2","1","55 - 64","2008Q3","perc","60.1"
"r_2","1","55 - 64","2008Q4","perc","59.5"
"r_2","1","55 - 64","2009Q1","perc","56.8"
"r_2","1","55 - 64","2009Q2","perc","57.3"
"r_2","1","55 - 64","2009Q3","perc","57.8"
"r_2","1","55 - 64","2009Q4","perc","57.7"
"r_2","1","55 - 64","2010Q1","perc","56.6"
"r_2","1","55 - 64","2010Q2","perc","57.7"
"r_2","1","55 - 64","2010Q3","perc","56.2"
"r_2","1","55 - 64","2010Q4","perc","55.7"
"r_2","1","55 - 64","2011Q1","perc","55.6"
"r_2","1","55 - 64","2011Q2","perc","57.2"
"r_2","1","55 - 64","2011Q3","perc","55.9"
"r_2","1","55 - 64","2011Q4","perc","54.5"
"r_2","1","55 - 64","2012Q1","perc","54.7"
"r_2","1","55 - 64","2012Q2","perc","58"
"r_2","1","55 - 64","2012Q3","perc","58.8"
"r_2","1","55 - 64","2012Q4","perc","57.8"
"r_2","1","55 - 64","2013Q1","perc","57.8"
"r_2","1","55 - 64","2013Q2","perc","60.1"
"r_2","1","55 - 64","2013Q3","perc","61"
"r_2","1","55 - 64","2013Q4","perc","60.8"
"r_2","1","55 - 64","2014Q1","perc","61.1"
"r_2","1","55 - 64","2014Q2","perc","62"
"r_2","1","55 - 64","2014Q3","perc","64"
"r_2","1","55 - 64","2014Q4","perc","63"
"r_2","1","55 - 64","2015Q1","perc","61.5"
"r_2","1","55 - 64","2015Q2","perc","61.6"
"r_2","1","55 - 64","2015Q3","perc","63.5"
"r_2","1","55 - 64","2015Q4","perc","64.1"
"r_2","1","65+","2003Q1","perc","5.1"
"r_2","1","65+","2003Q2","perc","6.9"
"r_2","1","65+","2003Q3","perc","6.4"
"r_2","1","65+","2003Q4","perc","5.4"
"r_2","1","65+","2004Q1","perc","5.3"
"r_2","1","65+","2004Q2","perc","5.8"
"r_2","1","65+","2004Q3","perc","5.4"
"r_2","1","65+","2004Q4","perc","4.7"
"r_2","1","65+","2005Q1","perc","4.3"
"r_2","1","65+","2005Q2","perc","4.5"
"r_2","1","65+","2005Q3","perc","4"
"r_2","1","65+","2005Q4","perc","3.4"
"r_2","1","65+","2006Q1","perc","4"
"r_2","1","65+","2006Q2","perc","4.6"
"r_2","1","65+","2006Q3","perc","4.9"
"r_2","1","65+","2006Q4","perc","4.8"
"r_2","1","65+","2007Q1","perc","4.3"
"r_2","1","65+","2007Q2","perc","5.1"
"r_2","1","65+","2007Q3","perc","5.9"
"r_2","1","65+","2007Q4","perc","5.7"
"r_2","1","65+","2008Q1","perc","6.1"
"r_2","1","65+","2008Q2","perc","6.3"
"r_2","1","65+","2008Q3","perc","6.4"
"r_2","1","65+","2008Q4","perc","6.1"
"r_2","1","65+","2009Q1","perc","5.9"
"r_2","1","65+","2009Q2","perc","5.6"
"r_2","1","65+","2009Q3","perc","5.2"
"r_2","1","65+","2009Q4","perc","5.6"
"r_2","1","65+","2010Q1","perc","5.2"
"r_2","1","65+","2010Q2","perc","4.6"
"r_2","1","65+","2010Q3","perc","4.9"
"r_2","1","65+","2010Q4","perc","5.2"
"r_2","1","65+","2011Q1","perc","4.8"
"r_2","1","65+","2011Q2","perc","4.7"
"r_2","1","65+","2011Q3","perc","4.9"
"r_2","1","65+","2011Q4","perc","4.8"
"r_2","1","65+","2012Q1","perc","4.5"
"r_2","1","65+","2012Q2","perc","4.2"
"r_2","1","65+","2012Q3","perc","4.4"
"r_2","1","65+","2012Q4","perc","4.9"
"r_2","1","65+","2013Q1","perc","4.7"
"r_2","1","65+","2013Q2","perc","5"
"r_2","1","65+","2013Q3","perc","5.8"
"r_2","1","65+","2013Q4","perc","6"
"r_2","1","65+","2014Q1","perc","6"
"r_2","1","65+","2014Q2","perc","6.3"
"r_2","1","65+","2014Q3","perc","6.3"
"r_2","1","65+","2014Q4","perc","6"
"r_2","1","65+","2015Q1","perc","6.2"
"r_2","1","65+","2015Q2","perc","6.4"
"r_2","1","65+","2015Q3","perc","6.7"
"r_2","1","65+","2015Q4","perc","6.4"
"r_2","2","0","2003Q1","perc","43.2"
"r_2","2","0","2003Q2","perc","44.8"
"r_2","2","0","2003Q3","perc","45.4"
"r_2","2","0","2003Q4","perc","43.6"
"r_2","2","0","2004Q1","perc","43"
"r_2","2","0","2004Q2","perc","45.4"
"r_2","2","0","2004Q3","perc","45.9"
"r_2","2","0","2004Q4","perc","44.3"
"r_2","2","0","2005Q1","perc","42.9"
"r_2","2","0","2005Q2","perc","44.8"
"r_2","2","0","2005Q3","perc","45.7"
"r_2","2","0","2005Q4","perc","44.2"
"r_2","2","0","2006Q1","perc","44.1"
"r_2","2","0","2006Q2","perc","46.8"
"r_2","2","0","2006Q3","perc","48"
"r_2","2","0","2006Q4","perc","46.6"
"r_2","2","0","2007Q1","perc","46.4"
"r_2","2","0","2007Q2","perc","47.5"
"r_2","2","0","2007Q3","perc","48.4"
"r_2","2","0","2007Q4","perc","47.6"
"r_2","2","0","2008Q1","perc","47.9"
"r_2","2","0","2008Q2","perc","48.7"
"r_2","2","0","2008Q3","perc","48.8"
"r_2","2","0","2008Q4","perc","47.8"
"r_2","2","0","2009Q1","perc","47.4"
"r_2","2","0","2009Q2","perc","48.1"
"r_2","2","0","2009Q3","perc","47.9"
"r_2","2","0","2009Q4","perc","46.6"
"r_2","2","0","2010Q1","perc","46.8"
"r_2","2","0","2010Q2","perc","47.8"
"r_2","2","0","2010Q3","perc","48.2"
