RevisionColumn,GenderID,Age10_LFS,periods,Units,ValueColumn
"r_2","0","65+","2007Q3","1000cp","1384.5"
"r_2","0","65+","2007Q4","1000cp","1418.1"
"r_2","0","65+","2008Q1","1000cp","1390.2"
"r_2","0","65+","2008Q2","1000cp","1372.5"
"r_2","0","65+","2008Q3","1000cp","1387.3"
"r_2","0","65+","2008Q4","1000cp","1416.9"
"r_2","0","65+","2009Q1","1000cp","1404"
"r_2","0","65+","2009Q2","1000cp","1400.5"
"r_2","0","65+","2009Q3","1000cp","1415.8"
"r_2","0","65+","2009Q4","1000cp","1432"
"r_2","0","65+","2010Q1","1000cp","1300"
"r_2","0","65+","2010Q2","1000cp","1302.4"
"r_2","0","65+","2010Q3","1000cp","1300"
"r_2","0","65+","2010Q4","1000cp","1298.2"
"r_2","0","65+","2011Q1","1000cp","1313.8"
"r_2","0","65+","2011Q2","1000cp","1316.4"
"r_2","0","65+","2011Q3","1000cp","1313"
"r_2","0","65+","2011Q4","1000cp","1313.4"
"r_2","0","65+","2012Q1","1000cp","1333.9"
"r_2","0","65+","2012Q2","1000cp","1334.5"
"r_2","0","65+","2012Q3","1000cp","1336.9"
"r_2","0","65+","2012Q4","1000cp","1341.2"
"r_2","0","65+","2013Q1","1000cp","1343.6"
"r_2","0","65+","2013Q2","1000cp","1342.5"
"r_2","0","65+","2013Q3","1000cp","1347.3"
"r_2","0","65+","2013Q4","1000cp","1353.9"
"r_2","0","65+","2014Q1","1000cp","1354.7"
"r_2","0","65+","2014Q2","1000cp","1361.2"
"r_2","0","65+","2014Q3","1000cp","1367"
"r_2","0","65+","2014Q4","1000cp","1372.9"
"r_2","0","65+","2015Q1","1000cp","1373.8"
"r_2","0","65+","2015Q2","1000cp","1385.2"
"r_2","0","65+","2015Q3","1000cp","1385.6"
"r_2","0","65+","2015Q4","1000cp","1392.5"
"r_2","1","0","2003Q1","1000cp","1501.1"
"r_2","1","0","2003Q2","1000cp","1426.6"
"r_2","1","0","2003Q3","1000cp","1422.4"
"r_2","1","0","2003Q4","1000cp","1482.4"
"r_2","1","0","2004Q1","1000cp","1485.3"
"r_2","1","0","2004Q2","1000cp","1408.2"
"r_2","1","0","2004Q3","1000cp","1405.1"
"r_2","1","0","2004Q4","1000cp","1442.3"
"r_2","1","0","2005Q1","1000cp","1491.3"
"r_2","1","0","2005Q2","1000cp","1415.8"
"r_2","1","0","2005Q3","1000cp","1375.2"
"r_2","1","0","2005Q4","1000cp","1428.4"
"r_2","1","0","2006Q1","1000cp","1463.7"
"r_2","1","0","2006Q2","1000cp","1366.3"
"r_2","1","0","2006Q3","1000cp","1344.2"
"r_2","1","0","2006Q4","1000cp","1360.9"
"r_2","1","0","2007Q1","1000cp","1375.7"
"r_2","1","0","2007Q2","1000cp","1333"
"r_2","1","0","2007Q3","1000cp","1307"
"r_2","1","0","2007Q4","1000cp","1312.8"
"r_2","1","0","2008Q1","1000cp","1305.9"
"r_2","1","0","2008Q2","1000cp","1273"
"r_2","1","0","2008Q3","1000cp","1251.5"
"r_2","1","0","2008Q4","1000cp","1278.2"
"r_2","1","0","2009Q1","1000cp","1296"
"r_2","1","0","2009Q2","1000cp","1284.6"
"r_2","1","0","2009Q3","1000cp","1284.9"
"r_2","1","0","2009Q4","1000cp","1310.6"
"r_2","1","0","2010Q1","1000cp","1276.5"
"r_2","1","0","2010Q2","1000cp","1243.4"
"r_2","1","0","2010Q3","1000cp","1236.3"
"r_2","1","0","2010Q4","1000cp","1265.9"
"r_2","1","0","2011Q1","1000cp","1295.4"
"r_2","1","0","2011Q2","1000cp","1291.4"
"r_2","1","0","2011Q3","1000cp","1258.4"
"r_2","1","0","2011Q4","1000cp","1282.5"
"r_2","1","0","2012Q1","1000cp","1301.1"
"r_2","1","0","2012Q2","1000cp","1265.4"
"r_2","1","0","2012Q3","1000cp","1215.5"
"r_2","1","0","2012Q4","1000cp","1229.5"
"r_2","1","0","2013Q1","1000cp","1251.3"
"r_2","1","0","2013Q2","1000cp","1223.7"
"r_2","1","0","2013Q3","1000cp","1185.6"
"r_2","1","0","2013Q4","1000cp","1200"
"r_2","1","0","2014Q1","1000cp","1215.9"
"r_2","1","0","2014Q2","1000cp","1193.6"
"r_2","1","0","2014Q3","1000cp","1156.7"
"r_2","1","0","2014Q4","1000cp","1211"
"r_2","1","0","2015Q1","1000cp","1210.5"
"r_2","1","0","2015Q2","1000cp","1181.2"
"r_2","1","0","2015Q3","1000cp","1162.4"
"r_2","1","0","2015Q4","1000cp","1195.1"
"r_2","1","15 - 64","2003Q1","1000cp","946.7"
"r_2","1","15 - 64","2003Q2","1000cp","884.4"
"r_2","1","15 - 64","2003Q3","1000cp","873.2"
"r_2","1","15 - 64","2003Q4","1000cp","917"
"r_2","1","15 - 64","2004Q1","1000cp","929.4"
"r_2","1","15 - 64","2004Q2","1000cp","861.4"
"r_2","1","15 - 64","2004Q3","1000cp","854.4"
"r_2","1","15 - 64","2004Q4","1000cp","879.9"
"r_2","1","15 - 64","2005Q1","1000cp","924.6"
"r_2","1","15 - 64","2005Q2","1000cp","859.7"
"r_2","1","15 - 64","2005Q3","1000cp","820.6"
"r_2","1","15 - 64","2005Q4","1000cp","848"
"r_2","1","15 - 64","2006Q1","1000cp","880.8"
"r_2","1","15 - 64","2006Q2","1000cp","791.9"
"r_2","1","15 - 64","2006Q3","1000cp","780.6"
"r_2","1","15 - 64","2006Q4","1000cp","781.4"
"r_2","1","15 - 64","2007Q1","1000cp","783.2"
"r_2","1","15 - 64","2007Q2","1000cp","766.7"
"r_2","1","15 - 64","2007Q3","1000cp","745.8"
"r_2","1","15 - 64","2007Q4","1000cp","733.4"
"r_2","1","15 - 64","2008Q1","1000cp","729.9"
"r_2","1","15 - 64","2008Q2","1000cp","705.2"
"r_2","1","15 - 64","2008Q3","1000cp","684.8"
"r_2","1","15 - 64","2008Q4","1000cp","694.5"
"r_2","1","15 - 64","2009Q1","1000cp","716.5"
"r_2","1","15 - 64","2009Q2","1000cp","703.6"
"r_2","1","15 - 64","2009Q3","1000cp","701.1"
"r_2","1","15 - 64","2009Q4","1000cp","726.9"
"r_2","1","15 - 64","2010Q1","1000cp","757.3"
"r_2","1","15 - 64","2010Q2","1000cp","721.3"
"r_2","1","15 - 64","2010Q3","1000cp","716"
"r_2","1","15 - 64","2010Q4","1000cp","747"
"r_2","1","15 - 64","2011Q1","1000cp","771"
"r_2","1","15 - 64","2011Q2","1000cp","766.3"
"r_2","1","15 - 64","2011Q3","1000cp","734.4"
"r_2","1","15 - 64","2011Q4","1000cp","757.9"
"r_2","1","15 - 64","2012Q1","1000cp","767.8"
"r_2","1","15 - 64","2012Q2","1000cp","730.1"
"r_2","1","15 - 64","2012Q3","1000cp","680.7"
"r_2","1","15 - 64","2012Q4","1000cp","694.4"
"r_2","1","15 - 64","2013Q1","1000cp","714.7"
"r_2","1","15 - 64","2013Q2","1000cp","688.4"
"r_2","1","15 - 64","2013Q3","1000cp","651.4"
"r_2","1","15 - 64","2013Q4","1000cp","663.3"
"r_2","1","15 - 64","2014Q1","1000cp","679"
"r_2","1","15 - 64","2014Q2","1000cp","655"
"r_2","1","15 - 64","2014Q3","1000cp","615.3"
"r_2","1","15 - 64","2014Q4","1000cp","666"
"r_2","1","15 - 64","2015Q1","1000cp","666.8"
"r_2","1","15 - 64","2015Q2","1000cp","633.6"
"r_2","1","15 - 64","2015Q3","1000cp","614.8"
"r_2","1","15 - 64","2015Q4","1000cp","643"
"r_2","1","20 - 64","2003Q1","1000cp","692.8"
"r_2","1","20 - 64","2003Q2","1000cp","631.7"
"r_2","1","20 - 64","2003Q3","1000cp","618.2"
"r_2","1","20 - 64","2003Q4","1000cp","659.7"
"r_2","1","20 - 64","2004Q1","1000cp","674.8"
"r_2","1","20 - 64","2004Q2","1000cp","599.6"
"r_2","1","20 - 64","2004Q3","1000cp","593.2"
"r_2","1","20 - 64","2004Q4","1000cp","623"
"r_2","1","20 - 64","2005Q1","1000cp","664.2"
"r_2","1","20 - 64","2005Q2","1000cp","593.9"
"r_2","1","20 - 64","2005Q3","1000cp","558.5"
"r_2","1","20 - 64","2005Q4","1000cp","583.6"
"r_2","1","20 - 64","2006Q1","1000cp","618.5"
"r_2","1","20 - 64","2006Q2","1000cp","530.6"
"r_2","1","20 - 64","2006Q3","1000cp","516.4"
"r_2","1","20 - 64","2006Q4","1000cp","513.7"
"r_2","1","20 - 64","2007Q1","1000cp","520.5"
"r_2","1","20 - 64","2007Q2","1000cp","502.5"
"r_2","1","20 - 64","2007Q3","1000cp","488.3"
"r_2","1","20 - 64","2007Q4","1000cp","480.7"
"r_2","1","20 - 64","2008Q1","1000cp","474.3"
"r_2","1","20 - 64","2008Q2","1000cp","451.8"
"r_2","1","20 - 64","2008Q3","1000cp","434.9"
"r_2","1","20 - 64","2008Q4","1000cp","434.6"
"r_2","1","20 - 64","2009Q1","1000cp","480.6"
"r_2","1","20 - 64","2009Q2","1000cp","466.8"
"r_2","1","20 - 64","2009Q3","1000cp","462.6"
"r_2","1","20 - 64","2009Q4","1000cp","495.5"
"r_2","1","20 - 64","2010Q1","1000cp","563.3"
"r_2","1","20 - 64","2010Q2","1000cp","528.1"
"r_2","1","20 - 64","2010Q3","1000cp","526.1"
"r_2","1","20 - 64","2010Q4","1000cp","555.1"
"r_2","1","20 - 64","2011Q1","1000cp","590.5"
"r_2","1","20 - 64","2011Q2","1000cp","585.2"
"r_2","1","20 - 64","2011Q3","1000cp","559"
"r_2","1","20 - 64","2011Q4","1000cp","580.4"
"r_2","1","20 - 64","2012Q1","1000cp","596.7"
"r_2","1","20 - 64","2012Q2","1000cp","562.2"
"r_2","1","20 - 64","2012Q3","1000cp","522.3"
"r_2","1","20 - 64","2012Q4","1000cp","539.1"
"r_2","1","20 - 64","2013Q1","1000cp","557.6"
"r_2","1","20 - 64","2013Q2","1000cp","531.8"
"r_2","1","20 - 64","2013Q3","1000cp","502.1"
"r_2","1","20 - 64","2013Q4","1000cp","514.1"
"r_2","1","20 - 64","2014Q1","1000cp","526.2"
"r_2","1","20 - 64","2014Q2","1000cp","505.5"
"r_2","1","20 - 64","2014Q3","1000cp","467.5"
"r_2","1","20 - 64","2014Q4","1000cp","516.6"
"r_2","1","20 - 64","2015Q1","1000cp","517.1"
"r_2","1","20 - 64","2015Q2","1000cp","483.6"
"r_2","1","20 - 64","2015Q3","1000cp","467.2"
"r_2","1","20 - 64","2015Q4","1000cp","490.6"
"r_2","1","15 - 29","2003Q1","1000cp","422.9"
"r_2","1","15 - 29","2003Q2","1000cp","415.8"
"r_2","1","15 - 29","2003Q3","1000cp","414.3"
"r_2","1","15 - 29","2003Q4","1000cp","430"
"r_2","1","15 - 29","2004Q1","1000cp","431.8"
"r_2","1","15 - 29","2004Q2","1000cp","407.3"
"r_2","1","15 - 29","2004Q3","1000cp","414.2"
"r_2","1","15 - 29","2004Q4","1000cp","420.3"
"r_2","1","15 - 29","2005Q1","1000cp","435.2"
"r_2","1","15 - 29","2005Q2","1000cp","413.2"
"r_2","1","15 - 29","2005Q3","1000cp","400.2"
"r_2","1","15 - 29","2005Q4","1000cp","410.2"
"r_2","1","15 - 29","2006Q1","1000cp","417.9"
"r_2","1","15 - 29","2006Q2","1000cp","394.3"
"r_2","1","15 - 29","2006Q3","1000cp","388.9"
"r_2","1","15 - 29","2006Q4","1000cp","402.1"
"r_2","1","15 - 29","2007Q1","1000cp","397"
"r_2","1","15 - 29","2007Q2","1000cp","394.3"
"r_2","1","15 - 29","2007Q3","1000cp","386.2"
"r_2","1","15 - 29","2007Q4","1000cp","382.6"
"r_2","1","15 - 29","2008Q1","1000cp","373.6"
"r_2","1","15 - 29","2008Q2","1000cp","358.4"
"r_2","1","15 - 29","2008Q3","1000cp","357.1"
"r_2","1","15 - 29","2008Q4","1000cp","370.5"
"r_2","1","15 - 29","2009Q1","1000cp","362.4"
"r_2","1","15 - 29","2009Q2","1000cp","356.7"
"r_2","1","15 - 29","2009Q3","1000cp","354"
"r_2","1","15 - 29","2009Q4","1000cp","368.1"
"r_2","1","15 - 29","2010Q1","1000cp","348.5"
"r_2","1","15 - 29","2010Q2","1000cp","334.5"
"r_2","1","15 - 29","2010Q3","1000cp","330.2"
"r_2","1","15 - 29","2010Q4","1000cp","348.4"
"r_2","1","15 - 29","2011Q1","1000cp","349.7"
"r_2","1","15 - 29","2011Q2","1000cp","351.1"
"r_2","1","15 - 29","2011Q3","1000cp","326.5"
"r_2","1","15 - 29","2011Q4","1000cp","337.7"
"r_2","1","15 - 29","2012Q1","1000cp","332.6"
"r_2","1","15 - 29","2012Q2","1000cp","323.4"
"r_2","1","15 - 29","2012Q3","1000cp","297.2"
"r_2","1","15 - 29","2012Q4","1000cp","305.6"
"r_2","1","15 - 29","2013Q1","1000cp","318.2"
"r_2","1","15 - 29","2013Q2","1000cp","321.4"
"r_2","1","15 - 29","2013Q3","1000cp","298.2"
"r_2","1","15 - 29","2013Q4","1000cp","300.1"
"r_2","1","15 - 29","2014Q1","1000cp","318.2"
"r_2","1","15 - 29","2014Q2","1000cp","304.7"
"r_2","1","15 - 29","2014Q3","1000cp","287.6"
"r_2","1","15 - 29","2014Q4","1000cp","311.6"
"r_2","1","15 - 29","2015Q1","1000cp","307.5"
"r_2","1","15 - 29","2015Q2","1000cp","290.7"
"r_2","1","15 - 29","2015Q3","1000cp","285.6"
"r_2","1","15 - 29","2015Q4","1000cp","313.8"
"r_2","1","15 - 24","2003Q1","1000cp","362.7"
"r_2","1","15 - 24","2003Q2","1000cp","359.8"
"r_2","1","15 - 24","2003Q3","1000cp","366.3"
"r_2","1","15 - 24","2003Q4","1000cp","376.1"
"r_2","1","15 - 24","2004Q1","1000cp","369"
"r_2","1","15 - 24","2004Q2","1000cp","357.8"
"r_2","1","15 - 24","2004Q3","1000cp","369.7"
"r_2","1","15 - 24","2004Q4","1000cp","369.8"
"r_2","1","15 - 24","2005Q1","1000cp","373.8"
"r_2","1","15 - 24","2005Q2","1000cp","364.8"
"r_2","1","15 - 24","2005Q3","1000cp","359.9"
"r_2","1","15 - 24","2005Q4","1000cp","365"
"r_2","1","15 - 24","2006Q1","1000cp","367.1"
"r_2","1","15 - 24","2006Q2","1000cp","356.5"
"r_2","1","15 - 24","2006Q3","1000cp","353.7"
"r_2","1","15 - 24","2006Q4","1000cp","364.1"
"r_2","1","15 - 24","2007Q1","1000cp","359.6"
"r_2","1","15 - 24","2007Q2","1000cp","355.9"
"r_2","1","15 - 24","2007Q3","1000cp","351.7"
"r_2","1","15 - 24","2007Q4","1000cp","350.3"
"r_2","1","15 - 24","2008Q1","1000cp","344.5"
"r_2","1","15 - 24","2008Q2","1000cp","332.5"
"r_2","1","15 - 24","2008Q3","1000cp","333.2"
"r_2","1","15 - 24","2008Q4","1000cp","341.4"
"r_2","1","15 - 24","2009Q1","1000cp","326.9"
"r_2","1","15 - 24","2009Q2","1000cp","328.9"
"r_2","1","15 - 24","2009Q3","1000cp","325.5"
"r_2","1","15 - 24","2009Q4","1000cp","330.2"
"r_2","1","15 - 24","2010Q1","1000cp","302.9"
"r_2","1","15 - 24","2010Q2","1000cp","295.8"
"r_2","1","15 - 24","2010Q3","1000cp","290.2"
"r_2","1","15 - 24","2010Q4","1000cp","304"
"r_2","1","15 - 24","2011Q1","1000cp","304"
"r_2","1","15 - 24","2011Q2","1000cp","297.1"
"r_2","1","15 - 24","2011Q3","1000cp","279.9"
"r_2","1","15 - 24","2011Q4","1000cp","288.2"
"r_2","1","15 - 24","2012Q1","1000cp","286.9"
"r_2","1","15 - 24","2012Q2","1000cp","278.7"
"r_2","1","15 - 24","2012Q3","1000cp","255.7"
"r_2","1","15 - 24","2012Q4","1000cp","260.6"
"r_2","1","15 - 24","2013Q1","1000cp","266.2"
"r_2","1","15 - 24","2013Q2","1000cp","267.5"
"r_2","1","15 - 24","2013Q3","1000cp","252.9"
"r_2","1","15 - 24","2013Q4","1000cp","257.5"
"r_2","1","15 - 24","2014Q1","1000cp","270.9"
"r_2","1","15 - 24","2014Q2","1000cp","258"
"r_2","1","15 - 24","2014Q3","1000cp","242.8"
"r_2","1","15 - 24","2014Q4","1000cp","263.2"
"r_2","1","15 - 24","2015Q1","1000cp","256"
"r_2","1","15 - 24","2015Q2","1000cp","246.5"
"r_2","1","15 - 24","2015Q3","1000cp","242"
"r_2","1","15 - 24","2015Q4","1000cp","261.4"
"r_2","1","25 - 34","2003Q1","1000cp","105.9"
"r_2","1","25 - 34","2003Q2","1000cp","99"
"r_2","1","25 - 34","2003Q3","1000cp","91.7"
"r_2","1","25 - 34","2003Q4","1000cp","98.8"
"r_2","1","25 - 34","2004Q1","1000cp","105.7"
"r_2","1","25 - 34","2004Q2","1000cp","84"
"r_2","1","25 - 34","2004Q3","1000cp","77.6"
"r_2","1","25 - 34","2004Q4","1000cp","88"
"r_2","1","25 - 34","2005Q1","1000cp","103.4"
"r_2","1","25 - 34","2005Q2","1000cp","81.6"
"r_2","1","25 - 34","2005Q3","1000cp","68.9"
"r_2","1","25 - 34","2005Q4","1000cp","82.7"
"r_2","1","25 - 34","2006Q1","1000cp","97.6"
"r_2","1","25 - 34","2006Q2","1000cp","67.3"
"r_2","1","25 - 34","2006Q3","1000cp","59.8"
"r_2","1","25 - 34","2006Q4","1000cp","65.1"
"r_2","1","25 - 34","2007Q1","1000cp","65.8"
"r_2","1","25 - 34","2007Q2","1000cp","63.1"
"r_2","1","25 - 34","2007Q3","1000cp","56.5"
"r_2","1","25 - 34","2007Q4","1000cp","55.9"
"r_2","1","25 - 34","2008Q1","1000cp","57.2"
"r_2","1","25 - 34","2008Q2","1000cp","55.9"
"r_2","1","25 - 34","2008Q3","1000cp","46.7"
"r_2","1","25 - 34","2008Q4","1000cp","48.4"
"r_2","1","25 - 34","2009Q1","1000cp","62.2"
"r_2","1","25 - 34","2009Q2","1000cp","52"
"r_2","1","25 - 34","2009Q3","1000cp","51.4"
"r_2","1","25 - 34","2009Q4","1000cp","61.6"
"r_2","1","25 - 34","2010Q1","1000cp","81.6"
"r_2","1","25 - 34","2010Q2","1000cp","68.5"
"r_2","1","25 - 34","2010Q3","1000cp","70.5"
"r_2","1","25 - 34","2010Q4","1000cp","74.1"
"r_2","1","25 - 34","2011Q1","1000cp","80.4"
"r_2","1","25 - 34","2011Q2","1000cp","91.3"
"r_2","1","25 - 34","2011Q3","1000cp","82"
"r_2","1","25 - 34","2011Q4","1000cp","83.5"
"r_2","1","25 - 34","2012Q1","1000cp","80.4"
"r_2","1","25 - 34","2012Q2","1000cp","81.7"
"r_2","1","25 - 34","2012Q3","1000cp","75.5"
"r_2","1","25 - 34","2012Q4","1000cp","74.6"
"r_2","1","25 - 34","2013Q1","1000cp","83.3"
"r_2","1","25 - 34","2013Q2","1000cp","83.9"
"r_2","1","25 - 34","2013Q3","1000cp","72.7"
"r_2","1","25 - 34","2013Q4","1000cp","72.6"
"r_2","1","25 - 34","2014Q1","1000cp","78.3"
"r_2","1","25 - 34","2014Q2","1000cp","77.3"
"r_2","1","25 - 34","2014Q3","1000cp","75.6"
"r_2","1","25 - 34","2014Q4","1000cp","82.7"
"r_2","1","25 - 34","2015Q1","1000cp","85.8"
"r_2","1","25 - 34","2015Q2","1000cp","71.6"
"r_2","1","25 - 34","2015Q3","1000cp","72.3"
"r_2","1","25 - 34","2015Q4","1000cp","82.2"
"r_2","1","35 - 44","2003Q1","1000cp","91.8"
"r_2","1","35 - 44","2003Q2","1000cp","73.1"
"r_2","1","35 - 44","2003Q3","1000cp","70.5"
"r_2","1","35 - 44","2003Q4","1000cp","80"
"r_2","1","35 - 44","2004Q1","1000cp","78.5"
"r_2","1","35 - 44","2004Q2","1000cp","70.4"
"r_2","1","35 - 44","2004Q3","1000cp","68.1"
"r_2","1","35 - 44","2004Q4","1000cp","73.4"
"r_2","1","35 - 44","2005Q1","1000cp","91.3"
"r_2","1","35 - 44","2005Q2","1000cp","82.8"
"r_2","1","35 - 44","2005Q3","1000cp","71.5"
"r_2","1","35 - 44","2005Q4","1000cp","76.9"
"r_2","1","35 - 44","2006Q1","1000cp","86.9"
"r_2","1","35 - 44","2006Q2","1000cp","66.5"
"r_2","1","35 - 44","2006Q3","1000cp","62.8"
"r_2","1","35 - 44","2006Q4","1000cp","63"
"r_2","1","35 - 44","2007Q1","1000cp","66.7"
"r_2","1","35 - 44","2007Q2","1000cp","59.7"
"r_2","1","35 - 44","2007Q3","1000cp","53.6"
"r_2","1","35 - 44","2007Q4","1000cp","51.6"
"r_2","1","35 - 44","2008Q1","1000cp","59.5"
"r_2","1","35 - 44","2008Q2","1000cp","51.5"
"r_2","1","35 - 44","2008Q3","1000cp","51.1"
"r_2","1","35 - 44","2008Q4","1000cp","51.8"
"r_2","1","35 - 44","2009Q1","1000cp","55"
"r_2","1","35 - 44","2009Q2","1000cp","55.2"
"r_2","1","35 - 44","2009Q3","1000cp","55.4"
"r_2","1","35 - 44","2009Q4","1000cp","60"
"r_2","1","35 - 44","2010Q1","1000cp","63"
"r_2","1","35 - 44","2010Q2","1000cp","58.1"
"r_2","1","35 - 44","2010Q3","1000cp","58"
"r_2","1","35 - 44","2010Q4","1000cp","64"
"r_2","1","35 - 44","2011Q1","1000cp","71.3"
"r_2","1","35 - 44","2011Q2","1000cp","72.3"
"r_2","1","35 - 44","2011Q3","1000cp","69.6"
"r_2","1","35 - 44","2011Q4","1000cp","70.8"
"r_2","1","35 - 44","2012Q1","1000cp","80.8"
"r_2","1","35 - 44","2012Q2","1000cp","74"
"r_2","1","35 - 44","2012Q3","1000cp","65.4"
"r_2","1","35 - 44","2012Q4","1000cp","67.2"
"r_2","1","35 - 44","2013Q1","1000cp","72.9"
"r_2","1","35 - 44","2013Q2","1000cp","63.3"
"r_2","1","35 - 44","2013Q3","1000cp","54.4"
"r_2","1","35 - 44","2013Q4","1000cp","60"
"r_2","1","35 - 44","2014Q1","1000cp","61.4"
"r_2","1","35 - 44","2014Q2","1000cp","57.2"
"r_2","1","35 - 44","2014Q3","1000cp","49.3"
"r_2","1","35 - 44","2014Q4","1000cp","57.2"
"r_2","1","35 - 44","2015Q1","1000cp","61.9"
"r_2","1","35 - 44","2015Q2","1000cp","57.2"
"r_2","1","35 - 44","2015Q3","1000cp","52.6"
"r_2","1","35 - 44","2015Q4","1000cp","57.5"
"r_2","1","45 - 54","2003Q1","1000cp","134.2"
"r_2","1","45 - 54","2003Q2","1000cp","117.1"
"r_2","1","45 - 54","2003Q3","1000cp","107.4"
"r_2","1","45 - 54","2003Q4","1000cp","126.2"
"r_2","1","45 - 54","2004Q1","1000cp","136.5"
"r_2","1","45 - 54","2004Q2","1000cp","115.6"
"r_2","1","45 - 54","2004Q3","1000cp","110.3"
"r_2","1","45 - 54","2004Q4","1000cp","117.8"
"r_2","1","45 - 54","2005Q1","1000cp","124.1"
"r_2","1","45 - 54","2005Q2","1000cp","103.2"
"r_2","1","45 - 54","2005Q3","1000cp","101.8"
"r_2","1","45 - 54","2005Q4","1000cp","106.2"
"r_2","1","45 - 54","2006Q1","1000cp","109.5"
"r_2","1","45 - 54","2006Q2","1000cp","97.1"
"r_2","1","45 - 54","2006Q3","1000cp","99.7"
"r_2","1","45 - 54","2006Q4","1000cp","86.8"
"r_2","1","45 - 54","2007Q1","1000cp","86.4"
"r_2","1","45 - 54","2007Q2","1000cp","84.8"
"r_2","1","45 - 54","2007Q3","1000cp","82.7"
"r_2","1","45 - 54","2007Q4","1000cp","74.9"
"r_2","1","45 - 54","2008Q1","1000cp","75.3"
"r_2","1","45 - 54","2008Q2","1000cp","71.4"
"r_2","1","45 - 54","2008Q3","1000cp","71.4"
"r_2","1","45 - 54","2008Q4","1000cp","72.5"
"r_2","1","45 - 54","2009Q1","1000cp","77.6"
"r_2","1","45 - 54","2009Q2","1000cp","75.9"
"r_2","1","45 - 54","2009Q3","1000cp","77.5"
"r_2","1","45 - 54","2009Q4","1000cp","82.7"
"r_2","1","45 - 54","2010Q1","1000cp","93.9"
"r_2","1","45 - 54","2010Q2","1000cp","88.6"
"r_2","1","45 - 54","2010Q3","1000cp","79.7"
"r_2","1","45 - 54","2010Q4","1000cp","84.4"
"r_2","1","45 - 54","2011Q1","1000cp","94.2"
"r_2","1","45 - 54","2011Q2","1000cp","92.2"
"r_2","1","45 - 54","2011Q3","1000cp","82.8"
"r_2","1","45 - 54","2011Q4","1000cp","88.7"
"r_2","1","45 - 54","2012Q1","1000cp","95.9"
"r_2","1","45 - 54","2012Q2","1000cp","88.9"
"r_2","1","45 - 54","2012Q3","1000cp","81"
"r_2","1","45 - 54","2012Q4","1000cp","84.6"
"r_2","1","45 - 54","2013Q1","1000cp","85.4"
"r_2","1","45 - 54","2013Q2","1000cp","78.3"
"r_2","1","45 - 54","2013Q3","1000cp","80.7"
"r_2","1","45 - 54","2013Q4","1000cp","82.5"
"r_2","1","45 - 54","2014Q1","1000cp","79.4"
"r_2","1","45 - 54","2014Q2","1000cp","78.6"
"r_2","1","45 - 54","2014Q3","1000cp","73.9"
"r_2","1","45 - 54","2014Q4","1000cp","85.2"
"r_2","1","45 - 54","2015Q1","1000cp","79.3"
"r_2","1","45 - 54","2015Q2","1000cp","75.8"
"r_2","1","45 - 54","2015Q3","1000cp","75.3"
"r_2","1","45 - 54","2015Q4","1000cp","72.7"
"r_2","1","55 - 64","2003Q1","1000cp","252.1"
"r_2","1","55 - 64","2003Q2","1000cp","235.4"
"r_2","1","55 - 64","2003Q3","1000cp","237.2"
"r_2","1","55 - 64","2003Q4","1000cp","235.7"
"r_2","1","55 - 64","2004Q1","1000cp","239.7"
"r_2","1","55 - 64","2004Q2","1000cp","233.7"
"r_2","1","55 - 64","2004Q3","1000cp","228.7"
"r_2","1","55 - 64","2004Q4","1000cp","230.8"
"r_2","1","55 - 64","2005Q1","1000cp","232"
"r_2","1","55 - 64","2005Q2","1000cp","227.2"
"r_2","1","55 - 64","2005Q3","1000cp","218.6"
"r_2","1","55 - 64","2005Q4","1000cp","217.3"
"r_2","1","55 - 64","2006Q1","1000cp","219.7"
"r_2","1","55 - 64","2006Q2","1000cp","204.5"
"r_2","1","55 - 64","2006Q3","1000cp","204.7"
"r_2","1","55 - 64","2006Q4","1000cp","202.4"
"r_2","1","55 - 64","2007Q1","1000cp","204.6"
"r_2","1","55 - 64","2007Q2","1000cp","203.1"
"r_2","1","55 - 64","2007Q3","1000cp","201.4"
"r_2","1","55 - 64","2007Q4","1000cp","200.6"
"r_2","1","55 - 64","2008Q1","1000cp","193.4"
"r_2","1","55 - 64","2008Q2","1000cp","193.8"
"r_2","1","55 - 64","2008Q3","1000cp","182.5"
"r_2","1","55 - 64","2008Q4","1000cp","180.4"
"r_2","1","55 - 64","2009Q1","1000cp","194.8"
"r_2","1","55 - 64","2009Q2","1000cp","191.7"
"r_2","1","55 - 64","2009Q3","1000cp","191.4"
"r_2","1","55 - 64","2009Q4","1000cp","192.4"
"r_2","1","55 - 64","2010Q1","1000cp","216"
"r_2","1","55 - 64","2010Q2","1000cp","210.3"
"r_2","1","55 - 64","2010Q3","1000cp","217.7"
"r_2","1","55 - 64","2010Q4","1000cp","220.5"
"r_2","1","55 - 64","2011Q1","1000cp","221.2"
"r_2","1","55 - 64","2011Q2","1000cp","213.4"
"r_2","1","55 - 64","2011Q3","1000cp","220.2"
"r_2","1","55 - 64","2011Q4","1000cp","226.7"
"r_2","1","55 - 64","2012Q1","1000cp","223.9"
"r_2","1","55 - 64","2012Q2","1000cp","206.9"
"r_2","1","55 - 64","2012Q3","1000cp","203.1"
"r_2","1","55 - 64","2012Q4","1000cp","207.4"
"r_2","1","55 - 64","2013Q1","1000cp","207"
"r_2","1","55 - 64","2013Q2","1000cp","195.3"
